work_id,_id,mp_id,mp_name,house,state,constituency,work_category,ida,work_description,recommendation_date,recommended_amount,status,has_payments,total_paid,payment_count,ls_term
185600,6a932bb5cd94452437a17db9,6a932b5bcd944524379edf9e,SUKHDEO BHAGAT,Lok Sabha,Jharkhand,LOHARDAGA,Normal/Others,GUMLA(DEPUTY COMMISSIONER GUMLA_IDA),Construction of 300 feet paver block road from Bishram Bhagat's house to Arangloya Dandtoli,2026-04-22T00:00:00.000Z,,completed,,,,18.0
185605,6a932bb5cd94452437a17e01,6a932b5bcd944524379edf9e,SUKHDEO BHAGAT,Lok Sabha,Jharkhand,LOHARDAGA,Normal/Others,GUMLA(DEPUTY COMMISSIONER GUMLA_IDA),Construction of Akhra in Pekhapaat,2026-04-22T00:00:00.000Z,,completed,,,,18.0
185606,6a932bb5cd94452437a17e00,6a932b5bcd944524379edf9e,SUKHDEO BHAGAT,Lok Sabha,Jharkhand,LOHARDAGA,Normal/Others,GUMLA(DEPUTY COMMISSIONER GUMLA_IDA),Construction of Akhra in Dhawans Khastoli,2026-04-22T00:00:00.000Z,,completed,,,,18.0
185378,6a932bb5cd94452437a17db5,6a932b5bcd944524379edf9e,SUKHDEO BHAGAT,Lok Sabha,Jharkhand,LOHARDAGA,Normal/Others,GUMLA(DEPUTY COMMISSIONER GUMLA_IDA),Construction of 350 feet laying paver block from Kailash mahto's house till Masna Bandh in chundri,2026-04-22T00:00:00.000Z,,completed,,,,18.0
185608,6a932bb5cd94452437a17e03,6a932b5bcd944524379edf9e,SUKHDEO BHAGAT,Lok Sabha,Jharkhand,LOHARDAGA,Normal/Others,GUMLA(DEPUTY COMMISSIONER GUMLA_IDA),Construction of Akhra in Serengdag Harhapath,2026-02-26T00:00:00.000Z,,completed,,,,18.0
185610,6a932bb5cd94452437a17e05,6a932b5bcd944524379edf9e,SUKHDEO BHAGAT,Lok Sabha,Jharkhand,LOHARDAGA,Normal/Others,GUMLA(DEPUTY COMMISSIONER GUMLA_IDA),Construction of Akhra in Tusgaon Tangratoli in Dirgaon,2026-02-26T00:00:00.000Z,,completed,,,,18.0
185611,6a932bb5cd94452437a17e0a,6a932b5bcd944524379edf9e,SUKHDEO BHAGAT,Lok Sabha,Jharkhand,LOHARDAGA,Normal/Others,GUMLA(DEPUTY COMMISSIONER GUMLA_IDA),Construction of Akhra in Nawadih,2026-02-26T00:00:00.000Z,,completed,,,,18.0
185377,6a932bb5cd94452437a17db6,6a932b5bcd944524379edf9e,SUKHDEO BHAGAT,Lok Sabha,Jharkhand,LOHARDAGA,Normal/Others,GUMLA(DEPUTY COMMISSIONER GUMLA_IDA),Construction of 400 feet Paver Block from Hari Oraon's House to Fulchand Oraon's House in Chota Ajiyatu,2026-02-26T00:00:00.000Z,,completed,,,,18.0
222396,6a932bb5cd94452437a1bc06,6a932b5bcd944524379edf9e,SUKHDEO BHAGAT,Lok Sabha,Jharkhand,LOHARDAGA,Normal/Others,GUMLA(DEPUTY COMMISSIONER GUMLA_IDA),"Construction of Boundary wall and beautification of Akhra at Shnati nagar, palkot road , Gumla.",2026-02-26T00:00:00.000Z,,completed,,,,18.0
187347,6a932bb5cd94452437a17e17,6a932b5bcd944524379edf9e,SUKHDEO BHAGAT,Lok Sabha,Jharkhand,LOHARDAGA,Normal/Others,GUMLA(DEPUTY COMMISSIONER GUMLA_IDA),construction of 320 feet paver block road from Chotya Oraon's house to sarna,2026-02-26T00:00:00.000Z,,completed,,,,18.0
185599,6a932bb5cd94452437a17dba,6a932b5bcd944524379edf9e,SUKHDEO BHAGAT,Lok Sabha,Jharkhand,LOHARDAGA,Normal/Others,GUMLA(DEPUTY COMMISSIONER GUMLA_IDA),Construction of 315 feet Paver block road from Anganbadi to R.C.Middle school,2025-12-29T00:00:00.000Z,,completed,,,,18.0
185598,6a932bb5cd94452437a17dbb,6a932b5bcd944524379edf9e,SUKHDEO BHAGAT,Lok Sabha,Jharkhand,LOHARDAGA,Normal/Others,GUMLA(DEPUTY COMMISSIONER GUMLA_IDA),Construction of 315 feet Paver block road from Tangri Bargad Tree to Chipti Aam,2025-12-29T00:00:00.000Z,,completed,,,,18.0
185603,6a932bb5cd94452437a17dff,6a932b5bcd944524379edf9e,SUKHDEO BHAGAT,Lok Sabha,Jharkhand,LOHARDAGA,Normal/Others,GUMLA(DEPUTY COMMISSIONER GUMLA_IDA),Construction of Akhra in Pakripaat,2025-12-29T00:00:00.000Z,,completed,,,,18.0
187349,6a932bb5cd94452437a17e46,6a932b5bcd944524379edf9e,SUKHDEO BHAGAT,Lok Sabha,Jharkhand,LOHARDAGA,Normal/Others,GUMLA(DEPUTY COMMISSIONER GUMLA_IDA),Construction of 400 feet paver block road from Subodh Sahu's house to Meghnath's House,2025-12-29T00:00:00.000Z,,completed,,,,18.0
177111,6a932bb5cd94452437a1749e,6a932b5bcd944524379edf9e,SUKHDEO BHAGAT,Lok Sabha,Jharkhand,LOHARDAGA,Normal/Others,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Construction of RCC Bridge on the way towards Panchayat bhawan road from Dighiya Oraon masna.,2025-12-07T00:00:00.000Z,,completed,,,,18.0
177657,6a932bb5cd94452437a174ac,6a932b5bcd944524379edf9e,SUKHDEO BHAGAT,Lok Sabha,Jharkhand,LOHARDAGA,Normal/Others,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),construction of guardwall in Hutar road to Birniweda,2025-12-07T00:00:00.000Z,,completed,,,,18.0
177658,6a932bb5cd94452437a174a0,6a932b5bcd944524379edf9e,SUKHDEO BHAGAT,Lok Sabha,Jharkhand,LOHARDAGA,Normal/Others,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),construction of bathing ghat in Purnapokar pond situated at Mukunda Ropagadi,2025-12-07T00:00:00.000Z,,completed,,,,18.0
177122,6a932bb5cd94452437a174aa,6a932b5bcd944524379edf9e,SUKHDEO BHAGAT,Lok Sabha,Jharkhand,LOHARDAGA,Normal/Others,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Construction of Bathing ghat in Tukobaas Pond,2025-12-07T00:00:00.000Z,,completed,,,,18.0
177115,6a932bb5cd94452437a174a6,6a932b5bcd944524379edf9e,SUKHDEO BHAGAT,Lok Sabha,Jharkhand,LOHARDAGA,Normal/Others,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Construction of RCC Bridge on the way towards Khuntitoli road from Budhkutoli,2025-12-07T00:00:00.000Z,,completed,,,,18.0
275276,6a932bb5cd94452437a3237c,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of Pcc road from the house of Dhirendra Kumar to the Buddhadev Chak in ward no. 05,2026-05-12T00:00:00.000Z,,completed,,,,
275275,6a932bb5cd94452437a3237d,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC road from Buddhadev Chak main road to the house of Ranjeet Kumar,2026-05-12T00:00:00.000Z,,completed,,,,
275277,6a932bb5cd94452437a32366,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC Road from the patna university Boys hostel towards patna College Gate,2026-05-11T00:00:00.000Z,,completed,,,,
275281,6a932bb5cd94452437a32367,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC road from police post Patna university gate towards SESQUICENTENNIAL gate,2026-05-11T00:00:00.000Z,,completed,,,,
275279,6a932bb5cd94452437a3235c,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC road from patna science college gate towards patna university police post block,2026-05-09T00:00:00.000Z,,completed,,,,
275363,6a932bb5cd94452437a3235d,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC Road from Patna University Gate to the backside of Faraday Hostel,2026-05-09T00:00:00.000Z,,completed,,,,
275362,6a932bb5cd94452437a3235f,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC Road from Patna College SESQUICENTENNIAL gate towards backside of Faraday Hostel,2026-05-09T00:00:00.000Z,,completed,,,,
272332,6a932bb5cd94452437a322cf,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC road from the house of Mukesh jee towards the boundary of Dhirendra Kumar,2026-04-10T00:00:00.000Z,,completed,,,,
272330,6a932bb5cd94452437a322d1,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC road from visar plant towards the house of Sudhir Kumar in ward no. 05,2026-04-10T00:00:00.000Z,,completed,,,,
272328,6a932bb5cd94452437a322ce,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC road from the house of Basudeo Rai to the house of rohit rai in ward no. 15,2026-04-10T00:00:00.000Z,,completed,,,,
272327,6a932bb5cd94452437a322d2,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC road from the house of Pappu Singh to the house of Binod singh,2026-04-10T00:00:00.000Z,,completed,,,,
272329,6a932bb5cd94452437a322cd,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC road from the house of upendra Ram towards the house of Shankar Singh in ward no. 15,2026-04-10T00:00:00.000Z,,completed,,,,
272331,6a932bb5cd94452437a322d0,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC road from the house of Sudhir kumar towards the house of Mukesh Kumar,2026-04-10T00:00:00.000Z,,completed,,,,
43930,6a932bb5cd94452437a32264,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA),CONSTRUCTION OF PCC ROAD FROM AJAY YADAV HOUSE TO PANKAJ YADAV HOUSE IN TIKARAMPUR PANCHAYAT,2026-03-25T00:00:00.000Z,,completed,,,,
272280,6a932bb5cd94452437a3226b,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),construction of Pcc road from the multipurpose building towards parking space in A.N college.,2026-03-25T00:00:00.000Z,,completed,,,,
272281,6a932bb5cd94452437a3226a,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),construction of PCC road from multipurpose hall towards library in A.N college,2026-03-25T00:00:00.000Z,,completed,,,,
272279,6a932bb5cd94452437a32266,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC road from examination building to  to Rajendra Prasad multipurpose building in A.N college,2026-03-25T00:00:00.000Z,,completed,,,,
272282,6a932bb5cd94452437a32268,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),construction of PCC road from biology block to towards play ground in A.N college,2026-03-25T00:00:00.000Z,,completed,,,,
272283,6a932bb5cd94452437a32265,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),"Construction of Kala Manch in A.N college,Patna",2026-03-25T00:00:00.000Z,,completed,,,,
43939,6a932bb5cd94452437a32251,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA),CONSTRUCTION OF PCC ROAD FROM NAL JAL TANKI TO ANIL DUBE HOUSE IN WARD 04 KARHARIYA PASCHIM PANCHAYAT,2026-03-24T00:00:00.000Z,,completed,,,,
220195,6a932bb5cd94452437a3215f,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC from the house of Mithlesh jee to the house of Balram Yadav,2026-03-07T00:00:00.000Z,,completed,,,,
220197,6a932bb5cd94452437a3215d,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),construction of PCC road from the house of Sinha jee to the house of Dharmendra Kumar,2026-03-07T00:00:00.000Z,,completed,,,,
259291,6a932bb5cd94452437a32132,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC road near Panchayat Bhavan from the boundary of Sudhir jee to towards the boundary of Shashi singh jee,2026-02-27T00:00:00.000Z,,completed,,,,
232202,6a932bb5cd94452437a3205d,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Construction of PCC road from the Belwa ray main Road towards Baghi village,2026-02-18T00:00:00.000Z,,completed,,,,
179155,6a932bb5cd94452437a315d0,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Construction of PCC road from the house  of Devki Baitha to the house of Manish Pandey and from the land of Ishwar jee to the Akash bhavan,2026-01-13T00:00:00.000Z,,completed,,,,
232200,6a932bb5cd94452437a31f17,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC in road in Basant Bihar Colony from the house of Deepak Thakur to the house of Amit Kumar,2026-01-13T00:00:00.000Z,,completed,,,,
232201,6a932bb5cd94452437a31f16,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC road in Basant Bihar Colony from the house of  Suraj Sharma to the house of Rajkumar Singh.,2026-01-13T00:00:00.000Z,,completed,,,,
43910,6a932bb5cd94452437a3042b,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA),CONSTRUCTION OF PCC ROAD FROM GULAB MANDAL HOUSE TO PRIMARY SCHOOL IN WARD 05,2026-01-12T00:00:00.000Z,,completed,,,,
43912,6a932bb5cd94452437a30416,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA),CONSTRUCTION OF PCC ROAD FROM SCHOOL NEAR ANWAR MISTRI HOUSE TO TASLEEM HOUSE IN BAKARPUR KATORIYA PANCHAYAT,2026-01-10T00:00:00.000Z,,completed,,,,
43889,6a932bb5cd94452437a30db4,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,MUNGER(DISTRICT PLANNING OFFICER MUNGER_IDA),CONSTRUCTION OF PCC ROAD FROM LAL DARWAJA DURGA ASTHAN JAI RAM YADAV TO BIRJU YADAV IN WARD NO. 2,2026-01-10T00:00:00.000Z,,completed,,,,
156990,6a932bb5cd94452437a30e80,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC road in Kothwan from the house of Bharat jee towards the house of Rita Devi,2025-12-12T00:00:00.000Z,,completed,,,,
220154,6a932bb5cd94452437a31d39,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC road from the house of keshri Bhavan towards the house of Naveen Kumar,2025-11-28T00:00:00.000Z,,completed,,,,
220169,6a932bb5cd94452437a31d3b,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC road from the house of Akhilesh jee to the house of Prakash jee,2025-11-28T00:00:00.000Z,,completed,,,,
220171,6a932bb5cd94452437a31d38,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC road from the house of tuntun kumar towards the house of ram khelawal mahto,2025-11-28T00:00:00.000Z,,completed,,,,
220155,6a932bb5cd94452437a31d3c,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC road from the house of Ashok Mahto towards the house of shyam singh,2025-11-28T00:00:00.000Z,,completed,,,,
220172,6a932bb5cd94452437a31d35,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC road from the house of manoj Mahto to the house of Ram Jee,2025-11-28T00:00:00.000Z,,completed,,,,
220153,6a932bb5cd94452437a31d3d,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),construction of PCC Road from Kalindi residence towards the house of shashi jee,2025-11-28T00:00:00.000Z,,completed,,,,
220152,6a932bb5cd94452437a31cc0,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC road from the house of Dhananjay Singh towards the house of Kundan jee,2025-11-19T00:00:00.000Z,,completed,,,,
220196,6a932bb5cd94452437a31c8c,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC road from the house of Ritesh Yadav to the house of Karn Sharma,2025-11-15T00:00:00.000Z,,completed,,,,
220194,6a932bb5cd94452437a31c89,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),construction of PCC road from the house of Mukesh Kumar towards the house of Rajendra Mahto,2025-11-15T00:00:00.000Z,,completed,,,,
220156,6a932bb5cd94452437a31c8a,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),construction of pcc road from the house of yash jee towards  the house of mukh sadak,2025-11-15T00:00:00.000Z,,completed,,,,
220173,6a932bb5cd94452437a31c8b,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of pcc road from the house of dina jee to the house of Rajeev Yadav,2025-11-15T00:00:00.000Z,,completed,,,,
220170,6a932bb5cd94452437a31c88,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),construction of PCC road from the house of Raju Kumar to the house of Dinesh Mahto,2025-11-15T00:00:00.000Z,,completed,,,,
229768,6a932bb5cd94452437a31c47,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC road from the house of Nagendra jee to the house of sunil jee in ward no. 02,2025-11-11T00:00:00.000Z,,completed,,,,
229757,6a932bb5cd94452437a31c45,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),"Construction of PCC road in ward no.11,Varuna village from the house of Satish Kumar to the house of Chandan Kumar",2025-11-11T00:00:00.000Z,,completed,,,,
229758,6a932bb5cd94452437a31c43,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC road in Ward no.13 from the house of Sudhir Kumar to the house of Vikki Kumar.,2025-11-11T00:00:00.000Z,,completed,,,,
229755,6a932bb5cd94452437a31c44,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),construction of pcc road in ward 4 lakshmichak tola from the house of prakash jee to the house of Dharmendra jee,2025-11-11T00:00:00.000Z,,completed,,,,
229754,6a932bb5cd94452437a31c46,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),construction of PCC road from the sampatchak main road to the house of ramesh singh,2025-11-11T00:00:00.000Z,,completed,,,,
229767,6a932bb5cd94452437a31c42,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Construction of PCC Road in ward no.1 from the house of shashi singh to the house of yugal singh,2025-11-11T00:00:00.000Z,,completed,,,,
229756,6a932bb5cd94452437a31c48,6a932b5ecd944524379ee255,Shri Khiru Mahto (2022-28),Rajya Sabha,Bihar,Sitting Rajya Sabha,Normal/Others,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),construction of PCC road in  in ward no.11 varuna village from the house of Sunil jee to the the house of Ramaikbal jee,2025-11-11T00:00:00.000Z,,completed,,,,
249272,6a932bb5cd94452437a323de,6a932b5ecd944524379ee23e,Shri Hardeep Singh Puri (2020-26),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Installation of a solar water pump near the passenger shed near the public pond in Panikap Kala village panchayat of Nagwan development block.,2026-08-24T00:00:00.000Z,,completed,,,,
249250,6a932bb5cd94452437a321bd,6a932b5ecd944524379ee23e,Shri Hardeep Singh Puri (2020-26),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Work of installing solar high mast light near Shiv temple near Shri Shyam Sundar Upadhyay house in village Sohadwal of development block Nagwan.,2026-08-24T00:00:00.000Z,,completed,,,,
249269,6a932bb5cd94452437a321c2,6a932b5ecd944524379ee23e,Shri Hardeep Singh Puri (2020-26),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Installation of a solar high mast light near the Irrigation Department telegraph office in Nisogi village panchayat of Chatra development block,2026-08-24T00:00:00.000Z,,completed,,,,
249266,6a932bb5cd94452437a321c0,6a932b5ecd944524379ee23e,Shri Hardeep Singh Puri (2020-26),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Work of installing a solar high mast light near the house of Subhash son of Akash in village Khane Azampur of village Sukrit of development block Karma,2026-08-24T00:00:00.000Z,,completed,,,,
248790,6a932bb5cd94452437a321bc,6a932b5ecd944524379ee23e,Shri Hardeep Singh Puri (2020-26),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Installation of a solar high mast light in front of Gandhi Chabutara and Shri Bajrangbali in Domaria village of Robertsganj development block.,2026-08-24T00:00:00.000Z,,completed,,,,
249259,6a932bb5cd94452437a321be,6a932b5ecd944524379ee23e,Shri Hardeep Singh Puri (2020-26),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Work of installing solar high mast lights near Thakur Prasad house at the intersection of Kusi Dor Gram Panchayat of Development Block Robertsganj.,2026-08-24T00:00:00.000Z,,completed,,,,
248789,6a932bb5cd94452437a322dc,6a932b5ecd944524379ee23e,Shri Hardeep Singh Puri (2020-26),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),Installation of a high mast light at the Chatra Bazaar Ramlila ground in Kotas village panchayat of the Robertsganj development block.,2026-08-24T00:00:00.000Z,,completed,,,,
249263,6a932bb5cd94452437a32112,6a932b5ecd944524379ee23e,Shri Hardeep Singh Puri (2020-26),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,SONBHADRA(DISTRICT MAGISTRATE SONBHADRA_IDA),"In Village Tarawan of Development Block Robertsganj, work of installing a total of three solar high mast lights, one each near the road in front of Radha Raman and Mrityunjay and Bimalesh (Uma) house",2026-08-24T00:00:00.000Z,,completed,,,,
