work_id,_id,mp_id,mp_name,house,state,constituency,work_category,ida,work_description,recommendation_date,recommended_amount,status,has_payments,total_paid,payment_count,ls_term
159943,6a932bb5cd94452437a30fd5,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),GRAM FATEHPUR RAW SAHAB BLOCK KAMALGANJ ME RAJAN RATHOR KE PARAMASH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159932,6a932bb5cd94452437a30fca,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),GRAM ALIDADPUR BLOCK MOHAMDABAD ME JITENDRA PAL KE PARAMARSH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159837,6a932bb5cd94452437a30f8f,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),22.	GRAM DURGPUR BLOCK MOHAMDABAD ME AKHILESH KE PARAMASH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159825,6a932bb5cd94452437a30f85,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),10.	GRAM NAGLA SEMAR BLOCK MOHAMDABAD ME RAJVEER KE PARAMASH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159976,6a932bb5cd94452437a30fdc,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),GRAM SALEMPUR BLOCK MOHAMDABAD ME MAHIMA CHANDRA KE PARAMASH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159971,6a932bb5cd94452437a30fe1,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),GRAM JAINDAPUR BLOCK MOHAMDABAD ME RAGHAV GOR KE PARAMASH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159838,6a932bb5cd94452437a30f90,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),23.	GRAM KATINNA MANIKPUR BLOCK MOHAMDABAD ME GUDDU KE PARAMASH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159936,6a932bb5cd94452437a30fc6,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),GRAM HISAMPUR BLOCK KAMALGANJ ME RAJIV KUMAR S/O KALAKTAR SINGH KE PARAMARSH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159834,6a932bb5cd94452437a30f83,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),19.	GRAM DUNGARPUR BLOCK MOHAMDABAD ME SHIV MOHAN SINGH KE PARAMASH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159938,6a932bb5cd94452437a30fd3,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),GRAM AND POST GASINGPUR BLOCK MOHAMDABAD ME GANGGA DEVI H.P. FILING CENTER KE PASS SHELENDRA KUMAR S/O RAJENDRA KE PARAMARSH ME SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159934,6a932bb5cd94452437a30fc8,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),BLOCK MOHAMDABAD ME NISAI PLANT ROAD PAR SHRIMATI ALKA SINGH W/O JITENDRA SINGH KE PARAMARSH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159980,6a932bb5cd94452437a30fe4,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),GRAM HAMIRPUR BLCOK MOHAMDABAD ME NARENDRA PRADHAN KE PARAMASH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159833,6a932bb5cd94452437a30f80,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),18.	GRAM DHIRAJPUR BLOCK MOHAMDABAD ME AALOK SINGH KE PARAMASH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159933,6a932bb5cd94452437a30fc9,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),GRAM NAGLA AMRIT BLOCK MOHAMDABAD ME OMKAR S/O RAMSNEHI KE PARAMARSH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159977,6a932bb5cd94452437a30fce,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),GRAM PASNIGPUR BLOCK MOHAMDABAD ME FULWARI PRADHAN KE PARAMASH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159973,6a932bb5cd94452437a30fdf,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),GRAM KAMALPUR BATHAM BLOCK MOHAMDABAD ME BASTI ME YOGENDRA SINGH KE PARAMASH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159972,6a932bb5cd94452437a30fe0,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),GRAM RATHORA NAGLA BLOCK MOHAMDABAD ME RUDRA SINGH KE PARAMASH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159865,6a932bb5cd94452437a30fa0,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),GRAM AANTAR BLOCK RAJEPUR ME SHIV MANDIR KE PASS RINKU LAIN MAIN KE PARAMARSH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159871,6a932bb5cd94452437a30f9b,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),GRAM DURJNAPURVA BLCOK RAJEPUR ME PABLIC PLACE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159867,6a932bb5cd94452437a30fa3,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),GRAM SALEMPUR BLOCK RAJEPUR ME DEVI MANDIR KE PASS HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159979,6a932bb5cd94452437a30fe3,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),GRAM BHARATPUR BLOCK MOHAMDABAD ME ABHISHAIK PAL KE PARAMASH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159835,6a932bb5cd94452437a30f84,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),20.	GRAM KANHEPUR BLOCK MOHAMDABAD ME KULDEEP DUVE KE PARAMASH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159824,6a932bb5cd94452437a30f89,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),9.	GRAM SHITUPUR BLOCK MOHAMDABAD ME BRAJBIHARI BATHAM KE PARAMASH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159844,6a932bb5cd94452437a30f8b,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),29.	GRAM BHOJPUR BLOCK MOHAMDABAD ME ARPIT RAJPOOT KE PARAMASH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159836,6a932bb5cd94452437a30f8e,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),21.	GRAM KUBERPUR JUNARDAR BLOCK MOHAMDABAD ME AASHUTOSH KE PARAMASH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159840,6a932bb5cd94452437a30f92,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),25.	GRAM SALEMPUR BLOCK MOHAMDABAD ME ASHOK AGNIHOTRI KE PARAMASH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159846,6a932bb5cd94452437a30f8d,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),31.	GRAM UMARPUR SULTAN PATTI BLOCK MOHAMDABAD ME DARA SINGH KE PARAMASH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
159827,6a932bb5cd94452437a30f87,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,FARRUKHABAD(DISTRICT MAGISTRAE FARRUKHABAD_IDA),12.	GRAM NANDSA BLOCK MOHAMDABAD ME RAM SINGH KE PARAMASH SE SEMI HIGH MAST L.E.D LIGHT INPLEMENT AGENCY PROVINCIAL CO-OPERATIVE CONSTRUCTION AND DEVELOPMENT (P.C.C.D) LTD FARRUKHABAD,2025-12-30T00:00:00.000Z,,completed,,,,
241821,6a932bd4cd94452437a33e72,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,SITAPUR(DISTRICT MAGISTRATE SITAPUR_IDA),Constructions of classes and toilets in Azad Inter College,2025-10-13T00:00:00.000Z,999900.0,recommended,True,999704.0,2.0,
240848,6a932bd4cd94452437a33e1e,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Installation Summer sevel 6 nag,2025-10-13T00:00:00.000Z,1500000.0,recommended,False,0.0,0.0,
240852,6a932bd4cd94452437a33e20,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Installation of smart classes open gym and furniture in  High Secondary school BAD,2025-10-13T00:00:00.000Z,1000000.0,recommended,False,0.0,0.0,
240855,6a932bd4cd94452437a33e21,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Installation of Water tank and submer sevel  at Koli Basti Naahar Singh and Palartho 3 places,2025-10-13T00:00:00.000Z,750000.0,recommended,False,0.0,0.0,
240863,6a932bd4cd94452437a33e25,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,HATHRAS(DISTRICT MAGISTRATE HATHRAS_IDA),GP Visawar VK Sadabad ashram ke paas open gym,2025-10-13T00:00:00.000Z,1200000.0,recommended,False,0.0,0.0,
240850,6a932bd4cd94452437a33e1f,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,AGRA(DISTRICT MAGISTRAE AGRA_IDA),"Installation of Smart Class and Furniture work and modernization in Primary School, Atus",2025-10-13T00:00:00.000Z,1200000.0,recommended,False,0.0,0.0,
240858,6a932bd4cd94452437a33e22,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Modernization of Shamshan Ghat,2025-10-13T00:00:00.000Z,600000.0,recommended,False,0.0,0.0,
240859,6a932bd4cd94452437a33e23,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,MATHURA(DISTRICT MAGISTRAE MATHURA_IDA),Construction of open gym at VK Baldev GP Mahaban Bangar,2025-10-13T00:00:00.000Z,1200000.0,recommended,True,799305.0,1.0,
240862,6a932bd4cd94452437a33e24,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,MATHURA(DISTRICT MAGISTRAE MATHURA_IDA),Installation of Tiles at Shooting range at VK Govardhan GP Ading Kanchanpur Maharishi Dayanand Bal Vidya Mandir,2025-10-13T00:00:00.000Z,600000.0,recommended,True,448400.0,1.0,
1625,6a932bd4cd94452437a35e90,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA),Construction of compound wall of East side SC Gravayard,2025-09-08T00:00:00.000Z,499000.0,recommended,True,350000.0,1.0,
1620,6a932bd4cd94452437a35e80,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,SIDDIPET(District Collector Siddipet_IDA),Construction of community Hall for other backward class people,2025-09-08T00:00:00.000Z,499000.0,recommended,False,0.0,0.0,
1613,6a932bd4cd94452437a35f68,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA),Construction of open gym,2025-09-08T00:00:00.000Z,499000.0,recommended,False,0.0,0.0,
1618,6a932bd4cd94452437a35ea6,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA),Providing other works in community Hall,2025-09-08T00:00:00.000Z,499000.0,recommended,False,0.0,0.0,
1614,6a932bd4cd94452437a35eb8,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA),Installation of CC Cameras,2025-09-08T00:00:00.000Z,499000.0,recommended,False,0.0,0.0,
1617,6a932bd4cd94452437a35e81,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA),Construction of community hall,2025-09-08T00:00:00.000Z,499000.0,recommended,False,0.0,0.0,
1624,6a932bd4cd94452437a35e8f,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA),Construction of compound wall of North side SC Gravayard,2025-09-08T00:00:00.000Z,499000.0,recommended,True,250000.0,1.0,
1615,6a932bd4cd94452437a35eb9,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA),Installation of CC Cameras,2025-09-08T00:00:00.000Z,499000.0,recommended,False,0.0,0.0,
1616,6a932bd4cd94452437a35eba,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA),Installation of CC Cameras,2025-09-08T00:00:00.000Z,499000.0,recommended,False,0.0,0.0,
1622,6a932bd4cd94452437a35eda,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA),Providing bicycles to school boys  Girls,2025-09-08T00:00:00.000Z,499000.0,recommended,False,0.0,0.0,
1619,6a932bd4cd94452437a35ea7,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA),Roofing with MS Frame structure of community hall,2025-09-08T00:00:00.000Z,499000.0,recommended,False,0.0,0.0,
1621,6a932bd4cd94452437a35ea8,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,SIDDIPET(District Collector Siddipet_IDA),Construction of additional rooms in community hall,2025-09-08T00:00:00.000Z,499000.0,recommended,False,0.0,0.0,
1623,6a932bd4cd94452437a35edb,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA),Providing bicycle to school boys girls,2025-09-08T00:00:00.000Z,499000.0,recommended,False,0.0,0.0,
1612,6a932bd4cd94452437a35f67,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,HYDERABAD(DISTRICT COLLECTOR HYDERABAD_IDA),Construction of open Gym,2025-09-08T00:00:00.000Z,499000.0,recommended,False,0.0,0.0,
229593,6a932bd4cd94452437a33aa3,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),Construction of Bus-sheds,2025-08-27T00:00:00.000Z,950000.0,recommended,False,0.0,0.0,
229589,6a932bd4cd94452437a33aa0,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),Construction of Bus-sheds,2025-08-27T00:00:00.000Z,950000.0,recommended,False,0.0,0.0,
229592,6a932bd4cd94452437a33aa2,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),Construction of Bus-sheds,2025-08-27T00:00:00.000Z,950000.0,recommended,False,0.0,0.0,
229595,6a932bd4cd94452437a33aa5,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),Construction of bus-sheds,2025-08-27T00:00:00.000Z,950000.0,recommended,False,0.0,0.0,
229602,6a932bd4cd94452437a33aa6,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),Construction of bus-sheds,2025-08-27T00:00:00.000Z,950000.0,recommended,False,0.0,0.0,
229603,6a932bd4cd94452437a33aa7,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),Construction of bus-sheds,2025-08-27T00:00:00.000Z,950000.0,recommended,False,0.0,0.0,
229610,6a932bd4cd94452437a33aa8,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),Construction of bus-sheds,2025-08-27T00:00:00.000Z,950000.0,recommended,False,0.0,0.0,
229587,6a932bd4cd94452437a33a9f,6a932b5ecd944524379ee1f9,Dr. K. Laxman (2022-28),Rajya Sabha,Uttar Pradesh,Sitting Rajya Sabha,Normal/Others,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),Construction of Bus-sheds,2025-08-27T00:00:00.000Z,950000.0,recommended,False,0.0,0.0,
