id,name,constituency,state,house,allocatedAmount,totalExpenditure,utilizationPercentage,completedWorksCount,recommendedWorksCount,completedWorksValue,inProgressPayments,paymentGapPercentage,completionRate,pendingWorks,unspentAmount,totalRecommendedAmount,name_hi,constituency_hi,state_hi
6a932b5bcd944524379edf2e,Rao Inderjit Singh,GURGAON,Haryana,Lok Sabha,147000000.0,22744840.0,15.472680272108844,14,34,15180698.0,7564142.0,33.25651884119651,29.166666666666668,20,124255160.0,34571723.0,Rao Inderjit Singh,GURGAON,Haryana
6a932b5ecd944524379ee283,Shri Rajeev Shukla (2022-28),Sitting Rajya Sabha,Chhattisgarh,Rajya Sabha,271174394.23,40599928.0,14.971888520405304,4,26,31540000.0,9059928.0,22.315133169694292,13.333333333333334,22,230574466.23000002,20440000.0,Shri Rajeev Shukla (2022-28),Sitting Rajya Sabha,Chhattisgarh
6a932b5ecd944524379ee273,Shri P. P. Suneer (2024-30),Sitting Rajya Sabha,Kerala,Rajya Sabha,122500000.0,18439441.0,15.052604897959185,19,69,10661718.0,7777723.0,42.179819876318376,21.59090909090909,50,104060559.0,70106250.0,Shri P. P. Suneer (2024-30),Sitting Rajya Sabha,Kerala
6a932b5bcd944524379ede42,DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR,Maharashtra,Lok Sabha,147000000.0,22599453.0,15.37377755102041,18,148,16072206.0,6527247.0,28.88232294825897,10.843373493975903,130,124400547.0,119450000.0,DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR,Maharashtra
6a932b5bcd944524379ede07,BIBHU PRASAD TARAI,JAGATSINGHPUR,Odisha,Lok Sabha,147000000.0,16233683.0,11.043321768707482,15,324,4139608.0,12094075.0,74.49988397580512,4.424778761061947,309,130766317.0,132050000.0,BIBHU PRASAD TARAI,JAGATSINGHPUR,Odisha
6a932b5ecd944524379ee253,Shri Kesridevsinh Jhala (2023-29),Sitting Rajya Sabha,Gujarat,Rajya Sabha,171500000.0,26513551.0,15.459796501457726,21,123,11956415.0,14557136.0,54.90451279045949,14.583333333333334,102,144986449.0,106230700.0,Shri Kesridevsinh Jhala (2023-29),Sitting Rajya Sabha,Gujarat
6a932b5bcd944524379ede9d,KARTICK CHANDRA PAUL,RAIGANJ,West Bengal,Lok Sabha,202677986.56,28148611.0,13.888341540074947,99,302,25731440.0,2417171.0,8.587176823751623,24.688279301745634,203,174529375.56,124881703.0,KARTICK CHANDRA PAUL,RAIGANJ,West Bengal
6a932b5bcd944524379eddda,Appalanaidu Kalisetti,VIZIANAGARAM,Andhra Pradesh,Lok Sabha,147000000.0,22325622.0,15.187497959183673,36,67,13915411.0,8410211.0,37.67066825730544,34.95145631067961,31,124674378.0,40207504.0,Appalanaidu Kalisetti,VIZIANAGARAM,Andhra Pradesh
6a932b5ecd944524379ee274,Shri P. Wilson (2025-31),Sitting Rajya Sabha,Tamil Nadu,Rajya Sabha,89248285.42,9998159.0,11.20263426120618,1,34,4998159.0,5000000.0,50.009206694952546,2.857142857142857,33,79250126.42,74400000.0,Shri P. Wilson (2025-31),Sitting Rajya Sabha,Tamil Nadu
6a932b5bcd944524379edfb9,VAMSI KRISHNA GADDAM,PEDDAPALLE,Telangana,Lok Sabha,148451721.11,16373473.0,11.029493546839754,9,62,7049840.0,9323633.0,56.943526886446136,12.676056338028168,53,132078248.11000001,38839779.0,VAMSI KRISHNA GADDAM,PEDDAPALLE,Telangana
6a932b5bcd944524379edfa4,SURESH GOPI,THRISSUR,Kerala,Lok Sabha,147000000.0,16001891.0,10.885640136054421,15,75,13209096.0,2792795.0,17.45290603466803,16.666666666666664,60,130998109.0,103417016.0,SURESH GOPI,THRISSUR,Kerala
6a932b5bcd944524379edf82,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,Maharashtra,Lok Sabha,147000000.0,16135149.0,10.976291836734694,16,118,11976649.0,4158500.0,25.772925927117253,11.940298507462686,102,130864851.0,84900000.0,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,Maharashtra
6a932b5bcd944524379edfba,VARUN CHAUDHRY,AMBALA,Haryana,Lok Sabha,255454264.0,28023758.0,10.97016646392718,3,154,706632.0,27317126.0,97.47845381765,1.910828025477707,151,227430506.0,125088576.0,VARUN CHAUDHRY,AMBALA,Haryana
6a932b5ecd944524379ee26a,Shri Narain Dass Gupta (2024-30),Sitting Rajya Sabha,Delhi,Rajya Sabha,160837070.0,24703922.0,15.359594650661071,11,41,18500703.0,6203219.0,25.11025982028279,21.153846153846153,30,136133148.0,55292852.0,Shri Narain Dass Gupta (2024-30),Sitting Rajya Sabha,Delhi
6a932b5ecd944524379ee292,Shri S Niranjan Reddy (2022-28),Sitting Rajya Sabha,Andhra Pradesh,Rajya Sabha,224621383.11,29522116.0,13.143056814650025,3,16,5657203.0,23864913.0,80.83740677666871,15.789473684210526,13,195099267.11,57137500.0,Shri S Niranjan Reddy (2022-28),Sitting Rajya Sabha,Andhra Pradesh
6a932b5ecd944524379ee21d,Shri Ashok Singh (2024-30),Sitting Rajya Sabha,Madhya Pradesh,Rajya Sabha,147000000.0,18068265.0,12.291336734693878,11,99,5151752.0,12916513.0,71.48729000819945,10.0,88,128931735.0,46426143.0,Shri Ashok Singh (2024-30),Sitting Rajya Sabha,Madhya Pradesh
6a932b5bcd944524379eddd9,Anurag Singh Thakur,HAMIRPUR,Himachal Pradesh,Lok Sabha,149570117.11,18576823.0,12.42014338087189,45,162,6497496.0,12079327.0,65.02364263254272,21.73913043478261,117,130993294.11000001,26632702.0,Anurag Singh Thakur,HAMIRPUR,Himachal Pradesh
6a932b5bcd944524379edec8,MANOHAR LAL,KARNAL,Haryana,Lok Sabha,147000000.0,16619897.0,11.30605238095238,1,19,495787.0,16124110.0,97.01690690381535,5.0,18,130380103.0,30518470.0,MANOHAR LAL,KARNAL,Haryana
6a932b5bcd944524379ededb,MURLIDHAR MOHOL,PUNE,Maharashtra,Lok Sabha,147000000.0,18945481.0,12.88808231292517,12,87,11996657.0,6948824.0,36.678002527357314,12.121212121212121,75,128054519.0,134500000.0,MURLIDHAR MOHOL,PUNE,Maharashtra
6a932b5bcd944524379eddef,BAIJAYANT PANDA,KENDRAPARA,Odisha,Lok Sabha,147000000.0,17127535.0,11.651384353741497,8,48,6418056.0,10709479.0,62.52784770254447,14.285714285714285,40,129872465.0,82470000.0,BAIJAYANT PANDA,KENDRAPARA,Odisha
6a932b5bcd944524379edeab,Krishna Prasad Tenneti,BAPATLA,Andhra Pradesh,Lok Sabha,167796849.11,17516616.0,10.43918052866231,6,118,2878395.0,14638221.0,83.56763087116826,4.838709677419355,112,150280233.11,103730000.0,Krishna Prasad Tenneti,BAPATLA,Andhra Pradesh
6a932b5bcd944524379ede2d,DHANORKAR PRATIBHA SURESH ALIAS BALUBHAU,CHANDRAPUR,Maharashtra,Lok Sabha,147000000.0,14990871.0,10.197871428571428,7,69,7831889.0,7158982.0,47.75561073135777,9.210526315789473,62,132009129.0,88300000.0,DHANORKAR PRATIBHA SURESH ALIAS BALUBHAU,CHANDRAPUR,Maharashtra
6a932b5bcd944524379edded,BACHHAV SHOBHA DINESH,DHULE,Maharashtra,Lok Sabha,147000000.0,15115446.0,10.282616326530611,15,79,14191877.0,923569.0,6.11010088620607,15.957446808510639,64,131884554.0,88498032.0,BACHHAV SHOBHA DINESH,DHULE,Maharashtra
6a932b5bcd944524379ede53,E. TUKARAM,BELLARY,Karnataka,Lok Sabha,147000000.0,14871722.0,10.11681768707483,2,89,988344.0,13883378.0,93.35420605629933,2.197802197802198,87,132128278.0,97000000.0,E. TUKARAM,BELLARY,Karnataka
6a932b5bcd944524379ede22,Daggubati Purandeshwari,RAJAHMUNDRY,Andhra Pradesh,Lok Sabha,147000000.0,14394558.0,9.792216326530612,3,26,4989014.0,9405544.0,65.34097121981793,10.344827586206897,23,132605442.0,85500000.0,Daggubati Purandeshwari,RAJAHMUNDRY,Andhra Pradesh
6a932b5bcd944524379edf54,SHAFI PARAMBIL,VADAKARA,Kerala,Lok Sabha,147000000.0,15909800.0,10.822993197278912,15,228,1512000.0,14397800.0,90.49642358797723,6.172839506172839,213,131090200.0,101041500.0,SHAFI PARAMBIL,VADAKARA,Kerala
6a932b5bcd944524379edf25,Ram Shiromani,SHRAWASTI,Uttar Pradesh,Lok Sabha,151746878.11,16300060.0,10.741611427540686,0,1356,0.0,16300060.0,100.0,0.0,1356,135446818.11,89840310.0,Ram Shiromani,SHRAWASTI,Uttar Pradesh
6a932b5bcd944524379edf3e,SAGAR ESHWAR KHANDRE,BIDAR,Karnataka,Lok Sabha,147000000.0,15422826.0,10.49171836734694,5,173,1850747.0,13572079.0,87.99994890689943,2.8089887640449436,168,131577174.0,94031500.0,SAGAR ESHWAR KHANDRE,BIDAR,Karnataka
6a932b5ecd944524379ee239,Shri Golla Baburao (2024-30),Sitting Rajya Sabha,Andhra Pradesh,Rajya Sabha,147000000.0,19348372.0,13.162157823129252,2,42,1998433.0,17349939.0,89.6713118809169,4.545454545454546,40,127651628.0,36520000.0,Shri Golla Baburao (2024-30),Sitting Rajya Sabha,Andhra Pradesh
6a932b5ecd944524379ee20e,Dr. V. Sivadasan (2021-27),Sitting Rajya Sabha,Kerala,Rajya Sabha,276720323.27,24863346.0,8.985009017838014,14,49,8594508.0,16268838.0,65.43301935306695,22.22222222222222,35,251856977.26999998,182339000.0,Dr. V. Sivadasan (2021-27),Sitting Rajya Sabha,Kerala
6a932b5bcd944524379edf83,Shripad Yesso Naik,NORTH GOA,Goa,Lok Sabha,147000000.0,15476370.0,10.528142857142857,1,110,3108723.0,12367647.0,79.91309977727336,0.9009009009009009,109,131523630.0,132375767.3,Shripad Yesso Naik,NORTH GOA,Goa
6a932b5bcd944524379edecb,Manoj Tiwari,NORTH EAST DELHI,Delhi,Lok Sabha,225843858.0,28650238.0,12.685861042986609,6,17,5756284.0,22893954.0,79.90842519353592,26.08695652173913,11,197193620.0,99270603.0,Manoj Tiwari,NORTH EAST DELHI,Delhi
6a932b5bcd944524379ede0b,BISHNU PADA RAY,ANDAMAN AND NICOBAR ISLANDS,Andaman And Nicobar Islands,Lok Sabha,147000000.0,15498347.0,10.543093197278912,0,27,0.0,15498347.0,100.0,0.0,27,131501653.0,75115803.0,BISHNU PADA RAY,ANDAMAN AND NICOBAR ISLANDS,Andaman And Nicobar Islands
6a932b5bcd944524379ede55,EATALA RAJENDER,MALKAJGIRI,Telangana,Lok Sabha,327477390.86,34708670.0,10.598798869396854,29,268,16792312.0,17916358.0,51.619258242969266,9.764309764309765,239,292768720.86,224097500.0,EATALA RAJENDER,MALKAJGIRI,Telangana
6a932b5bcd944524379eddfc,BHARAT SINGH KUSHWAH,GWALIOR,Madhya Pradesh,Lok Sabha,151455276.04,13426652.0,8.865093611168726,4,112,2987672.0,10438980.0,77.7481981360655,3.4482758620689653,108,138028624.04,74813257.0,BHARAT SINGH KUSHWAH,GWALIOR,Madhya Pradesh
6a932b5bcd944524379ede95,Kamaljeet Sehrawat,WEST DELHI,Delhi,Lok Sabha,147000000.0,13075365.0,8.89480612244898,31,32,12116129.0,959236.0,7.336208205277635,49.2063492063492,1,133924635.0,72611679.0,Kamaljeet Sehrawat,WEST DELHI,Delhi
6a932b5bcd944524379edeb8,Magunta Sreenivasulu Reddy,ONGOLE,Andhra Pradesh,Lok Sabha,147000000.0,11878734.0,8.08077142857143,1,18,2500000.0,9378734.0,78.95398617394748,5.263157894736842,17,135121266.0,20085400.0,Magunta Sreenivasulu Reddy,ONGOLE,Andhra Pradesh
6a932b5bcd944524379ede94,KAMAKHYA PRASAD TASA,Kaziranga,Assam,Lok Sabha,147000000.0,13130033.0,8.931995238095238,0,88,0.0,13130033.0,100.0,0.0,88,133869967.0,88319000.0,KAMAKHYA PRASAD TASA,Kaziranga,Assam
6a932b5bcd944524379edf32,Ravindra Shyamnarayan Alias Ravi Kishan Shukla,GORAKHPUR,Uttar Pradesh,Lok Sabha,147000000.0,12572509.0,8.552727210884353,0,9,0.0,12572509.0,100.0,0.0,9,134427491.0,21318500.0,Ravindra Shyamnarayan Alias Ravi Kishan Shukla,GORAKHPUR,Uttar Pradesh
6a932b5bcd944524379edfa9,TANGELLA UDAY SRINIVAS,KAKINADA,Andhra Pradesh,Lok Sabha,199417886.76,16907864.0,8.47860955439201,6,16,13752233.0,3155631.0,18.66368809212092,27.27272727272727,10,182510022.76,25660000.0,TANGELLA UDAY SRINIVAS,KAKINADA,Andhra Pradesh
6a932b5bcd944524379ede39,Dr Jayanta Kumar Roy,JALPAIGURI,West Bengal,Lok Sabha,147000000.0,12082736.0,8.219548299319728,2,16,5863559.0,6219177.0,51.47159550618336,11.11111111111111,14,134917264.0,24678834.0,Dr Jayanta Kumar Roy,JALPAIGURI,West Bengal
6a932b5bcd944524379ede44,DR. M.P ABDUSSAMAD SAMADANI,PONNANI,Kerala,Lok Sabha,170434031.11,15076499.0,8.845944029962807,48,276,11730005.0,3346494.0,22.196758013912913,14.814814814814813,228,155357532.11,138034000.0,DR. M.P ABDUSSAMAD SAMADANI,PONNANI,Kerala
6a932b5bcd944524379edf71,Shri Jyotirmay Singh Mahato ,PURULIA,West Bengal,Lok Sabha,147000000.0,11711831.0,7.967231972789116,15,92,5667015.0,6044816.0,51.61290322580645,14.018691588785046,77,135288169.0,65654737.0,Shri Jyotirmay Singh Mahato ,PURULIA,West Bengal
6a932b5bcd944524379eddf2,Balashowry Vallabbhaneni,MACHILIPATNAM,Andhra Pradesh,Lok Sabha,147000000.0,14363941.0,9.77138843537415,9,52,3302774.0,11061167.0,77.00649146358927,14.754098360655737,43,132636059.0,38066000.0,Balashowry Vallabbhaneni,MACHILIPATNAM,Andhra Pradesh
6a932b5bcd944524379edf88,SMITA UDAY WAGH,JALGAON,Maharashtra,Lok Sabha,148107373.11,14030677.0,9.473314329583951,9,1,14030677.0,0.0,0.0,90.0,-8,134076696.11000001,2000000.0,SMITA UDAY WAGH,JALGAON,Maharashtra
6a932b5bcd944524379eddf1,BALABHADRA MAJHI,NABARANGPUR,Odisha,Lok Sabha,147413962.11,14970212.0,10.155219889435749,20,200,8646556.0,6323656.0,42.24159283783022,9.090909090909092,180,132443750.11000001,89300000.0,BALABHADRA MAJHI,NABARANGPUR,Odisha
6a932b5bcd944524379edf06,Prof Sougata Ray,DUM DUM,West Bengal,Lok Sabha,147000000.0,14046615.0,9.555520408163265,12,40,7819386.0,6227229.0,44.3325954331346,23.076923076923077,28,132953385.0,49132270.0,Prof Sougata Ray,DUM DUM,West Bengal
6a932b5bcd944524379edf2f,Rao Rajendra Singh,JAIPUR RURAL,Rajasthan,Lok Sabha,147000000.0,14160844.0,9.633227210884353,10,94,7169783.0,6991061.0,49.36895710453417,9.615384615384617,84,132839156.0,63840000.0,Rao Rajendra Singh,JAIPUR RURAL,Rajasthan
6a932b5bcd944524379edf05,PRIYANKA SATISH JARKIHOLI,CHIKKODI,Karnataka,Lok Sabha,147000000.0,17958285.0,12.216520408163266,16,143,11270925.0,6687360.0,37.23829975969309,10.062893081761008,127,129041715.0,81000000.0,PRIYANKA SATISH JARKIHOLI,CHIKKODI,Karnataka
6a932b5bcd944524379ede48,DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Maharashtra,Lok Sabha,159680283.39,14961080.0,9.369397199439678,8,144,5272033.0,9689047.0,64.76168164330383,5.263157894736842,136,144719203.39,129620000.0,DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,Maharashtra
6a932b5bcd944524379edf2a,Ramesh Chandappa Jigajinagi,BIJAPUR,Karnataka,Lok Sabha,269500000.0,24205222.0,8.981529499072357,0,362,0.0,24205222.0,100.0,0.0,362,245294778.0,141881000.0,Ramesh Chandappa Jigajinagi,BIJAPUR,Karnataka
6a932b5bcd944524379eddd3,ANITA SUBHADARSHINI,ASKA,Odisha,Lok Sabha,147000000.0,13418448.0,9.128195918367348,17,123,7200000.0,6218448.0,46.34252783928514,12.142857142857142,106,133581552.0,42500000.0,ANITA SUBHADARSHINI,ASKA,Odisha
6a932b5ecd944524379ee21f,Shri Ashwini Vaishnaw (2024-30),Sitting Rajya Sabha,Odisha,Rajya Sabha,265563957.11,20469117.0,7.707791833935292,4,13,4178264.0,16290853.0,79.587473167504,23.52941176470588,9,245094840.11,129119600.0,Shri Ashwini Vaishnaw (2024-30),Sitting Rajya Sabha,Odisha
6a932b5bcd944524379edf62,Shri Amit Shah,GANDHINAGAR,Gujarat,Lok Sabha,147000000.0,11529274.0,7.8430435374149665,22,96,4147274.0,7382000.0,64.02831609345047,18.64406779661017,74,135470726.0,49010000.0,Shri Amit Shah,GANDHINAGAR,Gujarat
6a932b5ecd944524379ee25f,Shri Manas Ranjan Mangaraj (2022-28),Sitting Rajya Sabha,Odisha,Rajya Sabha,196063957.11,13305000.0,6.7860509377230125,23,105,9405000.0,3900000.0,29.312288613303267,17.96875,82,182758957.11,54580000.0,Shri Manas Ranjan Mangaraj (2022-28),Sitting Rajya Sabha,Odisha
6a932b5bcd944524379ede75,JAGADISH SHETTAR,BELGAUM,Karnataka,Lok Sabha,147000000.0,9847651.0,6.69908231292517,1,171,499705.0,9347946.0,94.92564267356754,0.5813953488372093,170,137152349.0,93500000.0,JAGADISH SHETTAR,BELGAUM,Karnataka
6a932b5bcd944524379edeca,MANOJ TIGGA,ALIPURDUARS,West Bengal,Lok Sabha,147000000.0,11379773.0,7.741342176870749,0,90,0.0,11379773.0,100.0,0.0,90,135620227.0,97792187.95,MANOJ TIGGA,ALIPURDUARS,West Bengal
6a932b5bcd944524379edf98,Sribharat MathuKumli,VISAKHAPATNAM,Andhra Pradesh,Lok Sabha,164841922.0,10903207.0,6.614341101895184,0,40,0.0,10903207.0,100.0,0.0,40,153938715.0,84715000.0,Sribharat MathuKumli,VISAKHAPATNAM,Andhra Pradesh
6a932b5bcd944524379edeeb,P C Mohan,BANGALORE CENTRAL,Karnataka,Lok Sabha,159995711.11,10439505.0,6.5248655276907055,2,17,5339505.0,5100000.0,48.8528910135107,10.526315789473683,15,149556206.11,20587500.0,P C Mohan,BANGALORE CENTRAL,Karnataka
6a932b5bcd944524379edf78,Shri PP Chaudhary,PALI,Rajasthan,Lok Sabha,147000000.0,13376714.0,9.099805442176871,8,34,5035442.0,8341272.0,62.35665949051463,19.047619047619047,26,133623286.0,26657000.0,Shri PP Chaudhary,PALI,Rajasthan
6a932b5bcd944524379ede73,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,West Bengal,Lok Sabha,147000000.0,8567025.0,5.827908163265306,25,99,8567025.0,0.0,0.0,20.161290322580644,74,138432975.0,46783185.0,ISHA KHAN CHOUDHURY,MALDAHA DAKSHIN,West Bengal
6a932b5ecd944524379ee2a1,Shri Sanjay Singh (2024-30),Sitting Rajya Sabha,Delhi,Rajya Sabha,184466426.11,16687160.0,9.046177319036474,16,85,11222682.0,5464478.0,32.74660277722513,15.841584158415841,69,167779266.11,132806669.0,Shri Sanjay Singh (2024-30),Sitting Rajya Sabha,Delhi
6a932b5bcd944524379edfc6,Vishnu Dutt Sharma,KHAJURAHO,Madhya Pradesh,Lok Sabha,147000000.0,11209947.0,7.625814285714286,3,132,4909947.0,6300000.0,56.20008729746894,2.2222222222222223,129,135790053.0,104563195.0,Vishnu Dutt Sharma,KHAJURAHO,Madhya Pradesh
6a932b5bcd944524379edfcb,Yogendra Chandoliya,NORTH WEST DELHI,Delhi,Lok Sabha,147876307.0,10961614.0,7.412691202790181,11,48,10222872.0,738742.0,6.739354259327139,18.64406779661017,37,136914693.0,35836827.0,Yogendra Chandoliya,NORTH WEST DELHI,Delhi
6a932b5bcd944524379edefc,PRANITI SUSHILKUMAR SHINDE,SOLAPUR,Maharashtra,Lok Sabha,147000000.0,8440395.0,5.741765306122449,2,122,1498751.0,6941644.0,82.24311776877741,1.6129032258064515,120,138559605.0,110531804.0,PRANITI SUSHILKUMAR SHINDE,SOLAPUR,Maharashtra
6a932b5bcd944524379edde2,Asaduddin Owaisi,HYDERABAD,Telangana,Lok Sabha,147000000.0,11172317.0,7.600215646258503,1,17,5656600.0,5515717.0,49.36949963020204,5.555555555555555,16,135827683.0,44340536.0,Asaduddin Owaisi,HYDERABAD,Telangana
6a932b5ecd944524379ee233,Shri Devendra Pratap Singh (2024-30),Sitting Rajya Sabha,Chhattisgarh,Rajya Sabha,170837637.76,8275468.0,4.844054336331746,3,14,2243280.0,6032188.0,72.89240922688603,17.647058823529413,11,162562169.76,13793051.0,Shri Devendra Pratap Singh (2024-30),Sitting Rajya Sabha,Chhattisgarh
6a932b5bcd944524379edef2,PATHAN YUSUF,BAHARAMPUR,West Bengal,Lok Sabha,147000000.0,7860897.0,5.347548979591837,1,144,2000000.0,5860897.0,74.55761091895747,0.6896551724137931,143,139139103.0,86677631.0,PATHAN YUSUF,BAHARAMPUR,West Bengal
6a932b5bcd944524379ede41,DR. HEMANT VISHNU SAVARA,PALGHAR,Maharashtra,Lok Sabha,147000000.0,8415952.0,5.725137414965986,1,84,991449.0,7424503.0,88.21940762019555,1.1764705882352942,83,138584048.0,80749000.0,DR. HEMANT VISHNU SAVARA,PALGHAR,Maharashtra
6a932b5bcd944524379edead,KULDEEP INDORA,GANGANAGAR,Rajasthan,Lok Sabha,147000000.0,11236750.0,7.644047619047618,2,90,1598794.0,9637956.0,85.77174004939151,2.1739130434782608,88,135763250.0,68381280.0,KULDEEP INDORA,GANGANAGAR,Rajasthan
6a932b5bcd944524379edeae,KUNDURU RAGHUVEER,NALGONDA,Telangana,Lok Sabha,162952022.0,7766945.0,4.766399891619633,6,23,6267418.0,1499527.0,19.306522706160532,20.689655172413794,17,155185077.0,17700000.0,KUNDURU RAGHUVEER,NALGONDA,Telangana
6a932b5bcd944524379eded3,MOHITE PATIL DHAIRYASHEEL RAJSINH,MADHA,Maharashtra,Lok Sabha,195613601.7,8828612.0,4.513291470160585,41,218,8828612.0,0.0,0.0,15.83011583011583,177,186784989.7,86240000.0,MOHITE PATIL DHAIRYASHEEL RAJSINH,MADHA,Maharashtra
6a932b5ecd944524379ee257,Shri Lahar Singh Siroya (2022-28),Sitting Rajya Sabha,Karnataka,Rajya Sabha,206278088.11,9964305.0,4.830520338489093,2,14,1997659.0,7966646.0,79.95184812187102,12.5,12,196313783.11,33250000.0,Shri Lahar Singh Siroya (2022-28),Sitting Rajya Sabha,Karnataka
6a932b5bcd944524379edf86,Sivanath Kesineni,VIJAYAWADA,Andhra Pradesh,Lok Sabha,147000000.0,6329561.0,4.305823809523809,1,28,3290032.0,3039529.0,48.02116608087038,3.4482758620689653,27,140670439.0,55064000.0,Sivanath Kesineni,VIJAYAWADA,Andhra Pradesh
6a932b5bcd944524379ede52,Dushyant Singh,JHALAWAR-BARAN,Rajasthan,Lok Sabha,147000000.0,6025816.0,4.099194557823129,0,27,0.0,6025816.0,100.0,0.0,27,140974184.0,27888933.0,Dushyant Singh,JHALAWAR-BARAN,Rajasthan
6a932b5bcd944524379ede2e,DHARMENDRA PRADHAN,SAMBALPUR,Odisha,Lok Sabha,147000000.0,9704141.0,6.601456462585034,2,116,5753000.0,3951141.0,40.71603040392756,1.694915254237288,114,137295859.0,88200000.0,DHARMENDRA PRADHAN,SAMBALPUR,Odisha
6a932b5ecd944524379ee2a6,Shri Satnam Singh Sandhu (2024-30),Nominated Rajya Sabha,Chandigarh,Rajya Sabha,147000000.0,9104144.0,6.193295238095238,4,20,3379051.0,5725093.0,62.88447326843688,16.666666666666664,16,137895856.0,17799970.0,Shri Satnam Singh Sandhu (2024-30),Nominated Rajya Sabha,Chandigarh
6a932b5bcd944524379edfb2,TRIVENDRA SINGH RAWAT,HARDWAR,Uttarakhand,Lok Sabha,147000000.0,9309458.0,6.33296462585034,3,41,1297156.0,8012302.0,86.06625648883104,6.8181818181818175,38,137690542.0,35809919.0,TRIVENDRA SINGH RAWAT,HARDWAR,Uttarakhand
6a932b5ecd944524379ee21e,Shri Ashokrao Shankarrao Chavan (2024-30),Sitting Rajya Sabha,Maharashtra,Rajya Sabha,147000000.0,8968982.0,6.101348299319728,2,31,1497419.0,7471563.0,83.30447089758904,6.0606060606060606,29,138031018.0,41580525.0,Shri Ashokrao Shankarrao Chavan (2024-30),Sitting Rajya Sabha,Maharashtra
6a932b5bcd944524379edf0b,RABINDRA NARAYAN BEHERA,JAJPUR,Odisha,Lok Sabha,147064617.11,9146086.0,6.219093470429394,3,190,600000.0,8546086.0,93.43981676970893,1.5544041450777202,187,137918531.11,86239853.0,RABINDRA NARAYAN BEHERA,JAJPUR,Odisha
6a932b5bcd944524379ede2c,Dhairyasheel Sambhajirao Mane,HATKANANGLE,Maharashtra,Lok Sabha,147000000.0,7519206.0,5.115106122448979,4,13,6519206.0,1000000.0,13.299276545954452,23.52941176470588,9,139480794.0,14500000.0,Dhairyasheel Sambhajirao Mane,HATKANANGLE,Maharashtra
6a932b5bcd944524379eddfb,BHAJAN LAL JATAV,KARAULI-DHOLPUR,Rajasthan,Lok Sabha,147000000.0,7253086.0,4.934072108843537,11,41,6694517.0,558569.0,7.701121977596846,21.153846153846153,30,139746914.0,32049394.0,BHAJAN LAL JATAV,KARAULI-DHOLPUR,Rajasthan
6a932b5ecd944524379ee24b,Shri Jogen Mohan (2026-32),Sitting Rajya Sabha,Assam,Rajya Sabha,49000000.0,1500000.0,3.061224489795918,0,22,0.0,1500000.0,100.0,0.0,22,47500000.0,30400000.0,Shri Jogen Mohan (2026-32),Sitting Rajya Sabha,Assam
6a932b5bcd944524379edea4,Kishan Reddy Gangapuram,SECUNDERABAD,Telangana,Lok Sabha,147000000.0,4754322.0,3.2342326530612246,0,38,0.0,4754322.0,100.0,0.0,38,142245678.0,58617994.0,Kishan Reddy Gangapuram,SECUNDERABAD,Telangana
6a932b5bcd944524379edf94,Smt Sangeeta Kumari Singh Deo,BOLANGIR,Odisha,Lok Sabha,147000000.0,4193424.0,2.852669387755102,3,225,1000000.0,3193424.0,76.15313881925604,1.3157894736842104,222,142806576.0,78450000.0,Smt Sangeeta Kumari Singh Deo,BOLANGIR,Odisha
6a932b5bcd944524379eddbd,Ajay Tamta,ALMORA,Uttarakhand,Lok Sabha,147000000.0,4091663.0,2.783444217687075,3,139,1654574.0,2437089.0,59.56230999473809,2.112676056338028,136,142908337.0,26716406.0,Ajay Tamta,ALMORA,Uttarakhand
6a932b5bcd944524379edf52,SELVAGANAPATHI T M,SALEM,Tamil Nadu,Lok Sabha,147000000.0,4244214.0,2.8872204081632655,0,17,0.0,4244214.0,100.0,0.0,17,142755786.0,35380025.5,SELVAGANAPATHI T M,SALEM,Tamil Nadu
6a932b5bcd944524379edf0e,RADHAKRISHNA,GULBARGA,Karnataka,Lok Sabha,147000000.0,3254664.0,2.214057142857143,0,29,0.0,3254664.0,100.0,0.0,29,143745336.0,98000000.0,RADHAKRISHNA,GULBARGA,Karnataka
6a932b5ecd944524379ee29e,Shri Sanjay Kumar Jha (2024-30),Sitting Rajya Sabha,Bihar,Rajya Sabha,186200000.0,5078584.0,2.7274887218045114,4,2,4273055.0,805529.0,15.861291257563131,66.66666666666666,-2,181121416.0,1890000.0,Shri Sanjay Kumar Jha (2024-30),Sitting Rajya Sabha,Bihar
6a932b5ecd944524379ee270,Shri Nitin Laxmanrao Jadhav Patil (2024-28),Sitting Rajya Sabha,Maharashtra,Rajya Sabha,122500000.0,2996110.0,2.445804081632653,3,58,2996110.0,0.0,0.0,4.918032786885246,55,119503890.0,70450000.0,Shri Nitin Laxmanrao Jadhav Patil (2024-28),Sitting Rajya Sabha,Maharashtra
